"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	Count
	"Oregon"	"41"	"1999"	"1999"	"Female"	"F"	90
	"Oregon"	"41"	"1999"	"1999"	"Male"	"M"	142
	"Oregon"	"41"	"2000"	"2000"	"Female"	"F"	114
	"Oregon"	"41"	"2000"	"2000"	"Male"	"M"	157
	"Oregon"	"41"	"2001"	"2001"	"Female"	"F"	109
	"Oregon"	"41"	"2001"	"2001"	"Male"	"M"	145
	"Oregon"	"41"	"2002"	"2002"	"Female"	"F"	111
	"Oregon"	"41"	"2002"	"2002"	"Male"	"M"	154
	"Oregon"	"41"	"2003"	"2003"	"Female"	"F"	132
	"Oregon"	"41"	"2003"	"2003"	"Male"	"M"	151
	"Oregon"	"41"	"2004"	"2004"	"Female"	"F"	120
	"Oregon"	"41"	"2004"	"2004"	"Male"	"M"	165
	"Oregon"	"41"	"2005"	"2005"	"Female"	"F"	134
	"Oregon"	"41"	"2005"	"2005"	"Male"	"M"	145
	"Oregon"	"41"	"2006"	"2006"	"Female"	"F"	140
	"Oregon"	"41"	"2006"	"2006"	"Male"	"M"	165
	"Oregon"	"41"	"2007"	"2007"	"Female"	"F"	122
	"Oregon"	"41"	"2007"	"2007"	"Male"	"M"	187
	"Oregon"	"41"	"2008"	"2008"	"Female"	"F"	126
	"Oregon"	"41"	"2008"	"2008"	"Male"	"M"	190
	"Oregon"	"41"	"2009"	"2009"	"Female"	"F"	123
	"Oregon"	"41"	"2009"	"2009"	"Male"	"M"	192
	"Oregon"	"41"	"2010"	"2010"	"Female"	"F"	140
	"Oregon"	"41"	"2010"	"2010"	"Male"	"M"	155
	"Oregon"	"41"	"2011"	"2011"	"Female"	"F"	144
	"Oregon"	"41"	"2011"	"2011"	"Male"	"M"	188
	"Oregon"	"41"	"2012"	"2012"	"Female"	"F"	160
	"Oregon"	"41"	"2012"	"2012"	"Male"	"M"	173
	"Oregon"	"41"	"2013"	"2013"	"Female"	"F"	154
	"Oregon"	"41"	"2013"	"2013"	"Male"	"M"	198
	"Oregon"	"41"	"2014"	"2014"	"Female"	"F"	147
	"Oregon"	"41"	"2014"	"2014"	"Male"	"M"	193
	"Oregon"	"41"	"2015"	"2015"	"Female"	"F"	137
	"Oregon"	"41"	"2015"	"2015"	"Male"	"M"	187
	"Oregon"	"41"	"2016"	"2016"	"Female"	"F"	128
	"Oregon"	"41"	"2016"	"2016"	"Male"	"M"	203
	"Oregon"	"41"	"2017"	"2017"	"Female"	"F"	150
	"Oregon"	"41"	"2017"	"2017"	"Male"	"M"	194
	"Oregon"	"41"	"2018"	"2018"	"Female"	"F"	127
	"Oregon"	"41"	"2018"	"2018"	"Male"	"M"	183
	"Oregon"	"41"	"2019"	"2019"	"Female"	"F"	117
	"Oregon"	"41"	"2019"	"2019"	"Male"	"M"	168
	"Oregon"	"41"	"2020"	"2020"	"Female"	"F"	139
	"Oregon"	"41"	"2020"	"2020"	"Male"	"M"	177
	"Oregon"	"41"	"2021"	"2021"	"Female"	"F"	129
	"Oregon"	"41"	"2021"	"2021"	"Male"	"M"	201
	"Pennsylvania"	"42"	"1999"	"1999"	"Female"	"F"	405
	"Pennsylvania"	"42"	"1999"	"1999"	"Male"	"M"	489
	"Pennsylvania"	"42"	"2000"	"2000"	"Female"	"F"	470
	"Pennsylvania"	"42"	"2000"	"2000"	"Male"	"M"	476
	"Pennsylvania"	"42"	"2001"	"2001"	"Female"	"F"	416
	"Pennsylvania"	"42"	"2001"	"2001"	"Male"	"M"	495
	"Pennsylvania"	"42"	"2002"	"2002"	"Female"	"F"	461
	"Pennsylvania"	"42"	"2002"	"2002"	"Male"	"M"	511
	"Pennsylvania"	"42"	"2003"	"2003"	"Female"	"F"	445
	"Pennsylvania"	"42"	"2003"	"2003"	"Male"	"M"	502
	"Pennsylvania"	"42"	"2004"	"2004"	"Female"	"F"	449
	"Pennsylvania"	"42"	"2004"	"2004"	"Male"	"M"	555
	"Pennsylvania"	"42"	"2005"	"2005"	"Female"	"F"	447
	"Pennsylvania"	"42"	"2005"	"2005"	"Male"	"M"	539
	"Pennsylvania"	"42"	"2006"	"2006"	"Female"	"F"	466
	"Pennsylvania"	"42"	"2006"	"2006"	"Male"	"M"	553
	"Pennsylvania"	"42"	"2007"	"2007"	"Female"	"F"	508
	"Pennsylvania"	"42"	"2007"	"2007"	"Male"	"M"	552
	"Pennsylvania"	"42"	"2008"	"2008"	"Female"	"F"	502
	"Pennsylvania"	"42"	"2008"	"2008"	"Male"	"M"	545
	"Pennsylvania"	"42"	"2009"	"2009"	"Female"	"F"	466
	"Pennsylvania"	"42"	"2009"	"2009"	"Male"	"M"	548
	"Pennsylvania"	"42"	"2010"	"2010"	"Female"	"F"	467
	"Pennsylvania"	"42"	"2010"	"2010"	"Male"	"M"	586
	"Pennsylvania"	"42"	"2011"	"2011"	"Female"	"F"	482
	"Pennsylvania"	"42"	"2011"	"2011"	"Male"	"M"	557
	"Pennsylvania"	"42"	"2012"	"2012"	"Female"	"F"	469
	"Pennsylvania"	"42"	"2012"	"2012"	"Male"	"M"	594
	"Pennsylvania"	"42"	"2013"	"2013"	"Female"	"F"	506
	"Pennsylvania"	"42"	"2013"	"2013"	"Male"	"M"	581
	"Pennsylvania"	"42"	"2014"	"2014"	"Female"	"F"	463
	"Pennsylvania"	"42"	"2014"	"2014"	"Male"	"M"	587
	"Pennsylvania"	"42"	"2015"	"2015"	"Female"	"F"	475
	"Pennsylvania"	"42"	"2015"	"2015"	"Male"	"M"	568
	"Pennsylvania"	"42"	"2016"	"2016"	"Female"	"F"	443
	"Pennsylvania"	"42"	"2016"	"2016"	"Male"	"M"	651
	"Pennsylvania"	"42"	"2017"	"2017"	"Female"	"F"	465
	"Pennsylvania"	"42"	"2017"	"2017"	"Male"	"M"	658
	"Pennsylvania"	"42"	"2018"	"2018"	"Female"	"F"	496
	"Pennsylvania"	"42"	"2018"	"2018"	"Male"	"M"	549
	"Pennsylvania"	"42"	"2019"	"2019"	"Female"	"F"	480
	"Pennsylvania"	"42"	"2019"	"2019"	"Male"	"M"	590
	"Pennsylvania"	"42"	"2020"	"2020"	"Female"	"F"	423
	"Pennsylvania"	"42"	"2020"	"2020"	"Male"	"M"	597
	"Pennsylvania"	"42"	"2021"	"2021"	"Female"	"F"	445
	"Pennsylvania"	"42"	"2021"	"2021"	"Male"	"M"	580
	"Rhode Island"	"44"	"1999"	"1999"	"Female"	"F"	43
	"Rhode Island"	"44"	"1999"	"1999"	"Male"	"M"	56
	"Rhode Island"	"44"	"2000"	"2000"	"Female"	"F"	50
	"Rhode Island"	"44"	"2000"	"2000"	"Male"	"M"	37
	"Rhode Island"	"44"	"2001"	"2001"	"Female"	"F"	29
	"Rhode Island"	"44"	"2001"	"2001"	"Male"	"M"	35
	"Rhode Island"	"44"	"2002"	"2002"	"Female"	"F"	40
	"Rhode Island"	"44"	"2002"	"2002"	"Male"	"M"	43
	"Rhode Island"	"44"	"2003"	"2003"	"Female"	"F"	45
	"Rhode Island"	"44"	"2003"	"2003"	"Male"	"M"	58
	"Rhode Island"	"44"	"2004"	"2004"	"Female"	"F"	38
	"Rhode Island"	"44"	"2004"	"2004"	"Male"	"M"	61
	"Rhode Island"	"44"	"2005"	"2005"	"Female"	"F"	38
	"Rhode Island"	"44"	"2005"	"2005"	"Male"	"M"	49
	"Rhode Island"	"44"	"2006"	"2006"	"Female"	"F"	35
	"Rhode Island"	"44"	"2006"	"2006"	"Male"	"M"	46
	"Rhode Island"	"44"	"2007"	"2007"	"Female"	"F"	33
	"Rhode Island"	"44"	"2007"	"2007"	"Male"	"M"	37
	"Rhode Island"	"44"	"2008"	"2008"	"Female"	"F"	32
	"Rhode Island"	"44"	"2008"	"2008"	"Male"	"M"	48
	"Rhode Island"	"44"	"2009"	"2009"	"Female"	"F"	35
	"Rhode Island"	"44"	"2009"	"2009"	"Male"	"M"	25
	"Rhode Island"	"44"	"2010"	"2010"	"Female"	"F"	36
	"Rhode Island"	"44"	"2010"	"2010"	"Male"	"M"	46
	"Rhode Island"	"44"	"2011"	"2011"	"Female"	"F"	37
	"Rhode Island"	"44"	"2011"	"2011"	"Male"	"M"	50
	"Rhode Island"	"44"	"2012"	"2012"	"Female"	"F"	37
	"Rhode Island"	"44"	"2012"	"2012"	"Male"	"M"	35
	"Rhode Island"	"44"	"2013"	"2013"	"Female"	"F"	31
	"Rhode Island"	"44"	"2013"	"2013"	"Male"	"M"	32
	"Rhode Island"	"44"	"2014"	"2014"	"Female"	"F"	47
	"Rhode Island"	"44"	"2014"	"2014"	"Male"	"M"	46
	"Rhode Island"	"44"	"2015"	"2015"	"Female"	"F"	43
	"Rhode Island"	"44"	"2015"	"2015"	"Male"	"M"	39
	"Rhode Island"	"44"	"2016"	"2016"	"Female"	"F"	41
	"Rhode Island"	"44"	"2016"	"2016"	"Male"	"M"	46
	"Rhode Island"	"44"	"2017"	"2017"	"Female"	"F"	45
	"Rhode Island"	"44"	"2017"	"2017"	"Male"	"M"	45
	"Rhode Island"	"44"	"2018"	"2018"	"Female"	"F"	43
	"Rhode Island"	"44"	"2018"	"2018"	"Male"	"M"	44
	"Rhode Island"	"44"	"2019"	"2019"	"Female"	"F"	37
	"Rhode Island"	"44"	"2019"	"2019"	"Male"	"M"	44
	"Rhode Island"	"44"	"2020"	"2020"	"Female"	"F"	34
	"Rhode Island"	"44"	"2020"	"2020"	"Male"	"M"	54
	"Rhode Island"	"44"	"2021"	"2021"	"Female"	"F"	40
	"Rhode Island"	"44"	"2021"	"2021"	"Male"	"M"	41
	"South Carolina"	"45"	"1999"	"1999"	"Female"	"F"	114
	"South Carolina"	"45"	"1999"	"1999"	"Male"	"M"	150
	"South Carolina"	"45"	"2000"	"2000"	"Female"	"F"	109
	"South Carolina"	"45"	"2000"	"2000"	"Male"	"M"	127
	"South Carolina"	"45"	"2001"	"2001"	"Female"	"F"	118
	"South Carolina"	"45"	"2001"	"2001"	"Male"	"M"	132
	"South Carolina"	"45"	"2002"	"2002"	"Female"	"F"	140
	"South Carolina"	"45"	"2002"	"2002"	"Male"	"M"	143
	"South Carolina"	"45"	"2003"	"2003"	"Female"	"F"	131
	"South Carolina"	"45"	"2003"	"2003"	"Male"	"M"	141
	"South Carolina"	"45"	"2004"	"2004"	"Female"	"F"	127
	"South Carolina"	"45"	"2004"	"2004"	"Male"	"M"	160
	"South Carolina"	"45"	"2005"	"2005"	"Female"	"F"	147
	"South Carolina"	"45"	"2005"	"2005"	"Male"	"M"	161
	"South Carolina"	"45"	"2006"	"2006"	"Female"	"F"	156
	"South Carolina"	"45"	"2006"	"2006"	"Male"	"M"	168
	"South Carolina"	"45"	"2007"	"2007"	"Female"	"F"	142
	"South Carolina"	"45"	"2007"	"2007"	"Male"	"M"	183
	"South Carolina"	"45"	"2008"	"2008"	"Female"	"F"	126
	"South Carolina"	"45"	"2008"	"2008"	"Male"	"M"	181
	"South Carolina"	"45"	"2009"	"2009"	"Female"	"F"	130
	"South Carolina"	"45"	"2009"	"2009"	"Male"	"M"	167
	"South Carolina"	"45"	"2010"	"2010"	"Female"	"F"	153
	"South Carolina"	"45"	"2010"	"2010"	"Male"	"M"	191
	"South Carolina"	"45"	"2011"	"2011"	"Female"	"F"	153
	"South Carolina"	"45"	"2011"	"2011"	"Male"	"M"	186
	"South Carolina"	"45"	"2012"	"2012"	"Female"	"F"	138
	"South Carolina"	"45"	"2012"	"2012"	"Male"	"M"	184
	"South Carolina"	"45"	"2013"	"2013"	"Female"	"F"	155
	"South Carolina"	"45"	"2013"	"2013"	"Male"	"M"	184
	"South Carolina"	"45"	"2014"	"2014"	"Female"	"F"	145
	"South Carolina"	"45"	"2014"	"2014"	"Male"	"M"	212
	"South Carolina"	"45"	"2015"	"2015"	"Female"	"F"	168
	"South Carolina"	"45"	"2015"	"2015"	"Male"	"M"	196
	"South Carolina"	"45"	"2016"	"2016"	"Female"	"F"	162
	"South Carolina"	"45"	"2016"	"2016"	"Male"	"M"	182
	"South Carolina"	"45"	"2017"	"2017"	"Female"	"F"	174
	"South Carolina"	"45"	"2017"	"2017"	"Male"	"M"	211
	"South Carolina"	"45"	"2018"	"2018"	"Female"	"F"	150
	"South Carolina"	"45"	"2018"	"2018"	"Male"	"M"	209
	"South Carolina"	"45"	"2019"	"2019"	"Female"	"F"	161
	"South Carolina"	"45"	"2019"	"2019"	"Male"	"M"	223
	"South Carolina"	"45"	"2020"	"2020"	"Female"	"F"	158
	"South Carolina"	"45"	"2020"	"2020"	"Male"	"M"	205
	"South Carolina"	"45"	"2021"	"2021"	"Female"	"F"	180
	"South Carolina"	"45"	"2021"	"2021"	"Male"	"M"	180
	"South Dakota"	"46"	"1999"	"1999"	"Female"	"F"	Missing
	"South Dakota"	"46"	"1999"	"1999"	"Male"	"M"	Missing
	"South Dakota"	"46"	"2000"	"2000"	"Female"	"F"	Missing
	"South Dakota"	"46"	"2000"	"2000"	"Male"	"M"	Missing
	"South Dakota"	"46"	"2001"	"2001"	"Female"	"F"	19
	"South Dakota"	"46"	"2001"	"2001"	"Male"	"M"	29
	"South Dakota"	"46"	"2002"	"2002"	"Female"	"F"	18
	"South Dakota"	"46"	"2002"	"2002"	"Male"	"M"	43
	"South Dakota"	"46"	"2003"	"2003"	"Female"	"F"	22
	"South Dakota"	"46"	"2003"	"2003"	"Male"	"M"	44
	"South Dakota"	"46"	"2004"	"2004"	"Female"	"F"	21
	"South Dakota"	"46"	"2004"	"2004"	"Male"	"M"	43
	"South Dakota"	"46"	"2005"	"2005"	"Female"	"F"	21
	"South Dakota"	"46"	"2005"	"2005"	"Male"	"M"	24
	"South Dakota"	"46"	"2006"	"2006"	"Female"	"F"	26
	"South Dakota"	"46"	"2006"	"2006"	"Male"	"M"	20
	"South Dakota"	"46"	"2007"	"2007"	"Female"	"F"	35
	"South Dakota"	"46"	"2007"	"2007"	"Male"	"M"	32
	"South Dakota"	"46"	"2008"	"2008"	"Female"	"F"	27
	"South Dakota"	"46"	"2008"	"2008"	"Male"	"M"	36
	"South Dakota"	"46"	"2009"	"2009"	"Female"	"F"	22
	"South Dakota"	"46"	"2009"	"2009"	"Male"	"M"	30
	"South Dakota"	"46"	"2010"	"2010"	"Female"	"F"	26
	"South Dakota"	"46"	"2010"	"2010"	"Male"	"M"	24
	"South Dakota"	"46"	"2011"	"2011"	"Female"	"F"	38
	"South Dakota"	"46"	"2011"	"2011"	"Male"	"M"	47
	"South Dakota"	"46"	"2012"	"2012"	"Female"	"F"	29
	"South Dakota"	"46"	"2012"	"2012"	"Male"	"M"	36
	"South Dakota"	"46"	"2013"	"2013"	"Female"	"F"	28
	"South Dakota"	"46"	"2013"	"2013"	"Male"	"M"	39
	"South Dakota"	"46"	"2014"	"2014"	"Female"	"F"	28
	"South Dakota"	"46"	"2014"	"2014"	"Male"	"M"	43
	"South Dakota"	"46"	"2015"	"2015"	"Female"	"F"	29
	"South Dakota"	"46"	"2015"	"2015"	"Male"	"M"	31
	"South Dakota"	"46"	"2016"	"2016"	"Female"	"F"	26
	"South Dakota"	"46"	"2016"	"2016"	"Male"	"M"	42
	"South Dakota"	"46"	"2017"	"2017"	"Female"	"F"	21
	"South Dakota"	"46"	"2017"	"2017"	"Male"	"M"	37
	"South Dakota"	"46"	"2018"	"2018"	"Male"	"M"	37
	"South Dakota"	"46"	"2019"	"2019"	"Female"	"F"	27
	"South Dakota"	"46"	"2019"	"2019"	"Male"	"M"	37
	"South Dakota"	"46"	"2020"	"2020"	"Female"	"F"	23
	"South Dakota"	"46"	"2020"	"2020"	"Male"	"M"	27
	"South Dakota"	"46"	"2021"	"2021"	"Female"	"F"	26
	"South Dakota"	"46"	"2021"	"2021"	"Male"	"M"	28
	"Tennessee"	"47"	"1999"	"1999"	"Female"	"F"	141
	"Tennessee"	"47"	"1999"	"1999"	"Male"	"M"	167
	"Tennessee"	"47"	"2000"	"2000"	"Female"	"F"	158
	"Tennessee"	"47"	"2000"	"2000"	"Male"	"M"	185
	"Tennessee"	"47"	"2001"	"2001"	"Female"	"F"	174
	"Tennessee"	"47"	"2001"	"2001"	"Male"	"M"	210
	"Tennessee"	"47"	"2002"	"2002"	"Female"	"F"	166
	"Tennessee"	"47"	"2002"	"2002"	"Male"	"M"	211
	"Tennessee"	"47"	"2003"	"2003"	"Female"	"F"	205
	"Tennessee"	"47"	"2003"	"2003"	"Male"	"M"	202
	"Tennessee"	"47"	"2004"	"2004"	"Female"	"F"	204
	"Tennessee"	"47"	"2004"	"2004"	"Male"	"M"	227
	"Tennessee"	"47"	"2005"	"2005"	"Female"	"F"	183
	"Tennessee"	"47"	"2005"	"2005"	"Male"	"M"	219
	"Tennessee"	"47"	"2006"	"2006"	"Female"	"F"	198
	"Tennessee"	"47"	"2006"	"2006"	"Male"	"M"	230
	"Tennessee"	"47"	"2007"	"2007"	"Female"	"F"	174
	"Tennessee"	"47"	"2007"	"2007"	"Male"	"M"	271
	"Tennessee"	"47"	"2008"	"2008"	"Female"	"F"	218
	"Tennessee"	"47"	"2008"	"2008"	"Male"	"M"	267
	"Tennessee"	"47"	"2009"	"2009"	"Female"	"F"	249
	"Tennessee"	"47"	"2009"	"2009"	"Male"	"M"	255
	"Tennessee"	"47"	"2010"	"2010"	"Female"	"F"	209
	"Tennessee"	"47"	"2010"	"2010"	"Male"	"M"	239
	"Tennessee"	"47"	"2011"	"2011"	"Female"	"F"	209
	"Tennessee"	"47"	"2011"	"2011"	"Male"	"M"	266
	"Tennessee"	"47"	"2012"	"2012"	"Female"	"F"	217
	"Tennessee"	"47"	"2012"	"2012"	"Male"	"M"	243
	"Tennessee"	"47"	"2013"	"2013"	"Female"	"F"	195
	"Tennessee"	"47"	"2013"	"2013"	"Male"	"M"	273
	"Tennessee"	"47"	"2014"	"2014"	"Female"	"F"	208
	"Tennessee"	"47"	"2014"	"2014"	"Male"	"M"	251
	"Tennessee"	"47"	"2015"	"2015"	"Female"	"F"	194
	"Tennessee"	"47"	"2015"	"2015"	"Male"	"M"	267
	"Tennessee"	"47"	"2016"	"2016"	"Female"	"F"	226
	"Tennessee"	"47"	"2016"	"2016"	"Male"	"M"	256
	"Tennessee"	"47"	"2017"	"2017"	"Female"	"F"	236
	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	274
	"Tennessee"	"47"	"2018"	"2018"	"Female"	"F"	243
	"Tennessee"	"47"	"2018"	"2018"	"Male"	"M"	277
	"Tennessee"	"47"	"2019"	"2019"	"Female"	"F"	213
	"Tennessee"	"47"	"2019"	"2019"	"Male"	"M"	266
	"Tennessee"	"47"	"2020"	"2020"	"Female"	"F"	226
	"Tennessee"	"47"	"2020"	"2020"	"Male"	"M"	281
	"Tennessee"	"47"	"2021"	"2021"	"Female"	"F"	212
	"Tennessee"	"47"	"2021"	"2021"	"Male"	"M"	293
	"Texas"	"48"	"1999"	"1999"	"Female"	"F"	609
	"Texas"	"48"	"1999"	"1999"	"Male"	"M"	703
	"Texas"	"48"	"2000"	"2000"	"Female"	"F"	612
	"Texas"	"48"	"2000"	"2000"	"Male"	"M"	730
	"Texas"	"48"	"2001"	"2001"	"Female"	"F"	630
	"Texas"	"48"	"2001"	"2001"	"Male"	"M"	766
	"Texas"	"48"	"2002"	"2002"	"Female"	"F"	626
	"Texas"	"48"	"2002"	"2002"	"Male"	"M"	803
	"Texas"	"48"	"2003"	"2003"	"Female"	"F"	662
	"Texas"	"48"	"2003"	"2003"	"Male"	"M"	792
	"Texas"	"48"	"2004"	"2004"	"Female"	"F"	676
	"Texas"	"48"	"2004"	"2004"	"Male"	"M"	760
	"Texas"	"48"	"2005"	"2005"	"Female"	"F"	647
	"Texas"	"48"	"2005"	"2005"	"Male"	"M"	785
	"Texas"	"48"	"2006"	"2006"	"Female"	"F"	698
	"Texas"	"48"	"2006"	"2006"	"Male"	"M"	813
	"Texas"	"48"	"2007"	"2007"	"Female"	"F"	692
	"Texas"	"48"	"2007"	"2007"	"Male"	"M"	836
	"Texas"	"48"	"2008"	"2008"	"Female"	"F"	704
	"Texas"	"48"	"2008"	"2008"	"Male"	"M"	872
	"Texas"	"48"	"2009"	"2009"	"Female"	"F"	743
	"Texas"	"48"	"2009"	"2009"	"Male"	"M"	852
	"Texas"	"48"	"2010"	"2010"	"Female"	"F"	691
	"Texas"	"48"	"2010"	"2010"	"Male"	"M"	857
	"Texas"	"48"	"2011"	"2011"	"Female"	"F"	733
	"Texas"	"48"	"2011"	"2011"	"Male"	"M"	940
	"Texas"	"48"	"2012"	"2012"	"Female"	"F"	716
	"Texas"	"48"	"2012"	"2012"	"Male"	"M"	923
	"Texas"	"48"	"2013"	"2013"	"Female"	"F"	768
	"Texas"	"48"	"2013"	"2013"	"Male"	"M"	955
	"Texas"	"48"	"2014"	"2014"	"Female"	"F"	747
	"Texas"	"48"	"2014"	"2014"	"Male"	"M"	936
	"Texas"	"48"	"2015"	"2015"	"Female"	"F"	822
	"Texas"	"48"	"2015"	"2015"	"Male"	"M"	902
	"Texas"	"48"	"2016"	"2016"	"Female"	"F"	842
	"Texas"	"48"	"2016"	"2016"	"Male"	"M"	983
	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	802
	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	939
	"Texas"	"48"	"2018"	"2018"	"Female"	"F"	774
	"Texas"	"48"	"2018"	"2018"	"Male"	"M"	997
	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	763
	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	1013
	"Texas"	"48"	"2020"	"2020"	"Female"	"F"	816
	"Texas"	"48"	"2020"	"2020"	"Male"	"M"	978
	"Texas"	"48"	"2021"	"2021"	"Female"	"F"	724
	"Texas"	"48"	"2021"	"2021"	"Male"	"M"	1014
	"Utah"	"49"	"1999"	"1999"	"Female"	"F"	52
	"Utah"	"49"	"1999"	"1999"	"Male"	"M"	70
	"Utah"	"49"	"2000"	"2000"	"Female"	"F"	56
	"Utah"	"49"	"2000"	"2000"	"Male"	"M"	75
	"Utah"	"49"	"2001"	"2001"	"Female"	"F"	57
	"Utah"	"49"	"2001"	"2001"	"Male"	"M"	76
	"Utah"	"49"	"2002"	"2002"	"Female"	"F"	62
	"Utah"	"49"	"2002"	"2002"	"Male"	"M"	88
	"Utah"	"49"	"2003"	"2003"	"Female"	"F"	72
	"Utah"	"49"	"2003"	"2003"	"Male"	"M"	70
	"Utah"	"49"	"2004"	"2004"	"Female"	"F"	79
	"Utah"	"49"	"2004"	"2004"	"Male"	"M"	82
	"Utah"	"49"	"2005"	"2005"	"Female"	"F"	74
	"Utah"	"49"	"2005"	"2005"	"Male"	"M"	98
	"Utah"	"49"	"2006"	"2006"	"Female"	"F"	66
	"Utah"	"49"	"2006"	"2006"	"Male"	"M"	94
	"Utah"	"49"	"2007"	"2007"	"Female"	"F"	65
	"Utah"	"49"	"2007"	"2007"	"Male"	"M"	91
	"Utah"	"49"	"2008"	"2008"	"Female"	"F"	85
	"Utah"	"49"	"2008"	"2008"	"Male"	"M"	87
	"Utah"	"49"	"2009"	"2009"	"Female"	"F"	68
	"Utah"	"49"	"2009"	"2009"	"Male"	"M"	97
	"Utah"	"49"	"2010"	"2010"	"Female"	"F"	81
	"Utah"	"49"	"2010"	"2010"	"Male"	"M"	100
	"Utah"	"49"	"2011"	"2011"	"Female"	"F"	77
	"Utah"	"49"	"2011"	"2011"	"Male"	"M"	126
	"Utah"	"49"	"2012"	"2012"	"Female"	"F"	77
	"Utah"	"49"	"2012"	"2012"	"Male"	"M"	90
	"Utah"	"49"	"2013"	"2013"	"Female"	"F"	86
	"Utah"	"49"	"2013"	"2013"	"Male"	"M"	95
	"Utah"	"49"	"2014"	"2014"	"Female"	"F"	80
	"Utah"	"49"	"2014"	"2014"	"Male"	"M"	109
	"Utah"	"49"	"2015"	"2015"	"Female"	"F"	74
	"Utah"	"49"	"2015"	"2015"	"Male"	"M"	124
	"Utah"	"49"	"2016"	"2016"	"Female"	"F"	75
	"Utah"	"49"	"2016"	"2016"	"Male"	"M"	104
	"Utah"	"49"	"2017"	"2017"	"Female"	"F"	85
	"Utah"	"49"	"2017"	"2017"	"Male"	"M"	117
	"Utah"	"49"	"2018"	"2018"	"Female"	"F"	85
	"Utah"	"49"	"2018"	"2018"	"Male"	"M"	127
	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	102
	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	110
	"Utah"	"49"	"2020"	"2020"	"Female"	"F"	93
	"Utah"	"49"	"2020"	"2020"	"Male"	"M"	129
	"Utah"	"49"	"2021"	"2021"	"Female"	"F"	88
	"Utah"	"49"	"2021"	"2021"	"Male"	"M"	143
	"Vermont"	"50"	"1999"	"1999"	"Female"	"F"	21
	"Vermont"	"50"	"1999"	"1999"	"Male"	"M"	23
	"Vermont"	"50"	"2000"	"2000"	"Male"	"M"	32
	"Vermont"	"50"	"2001"	"2001"	"Female"	"F"	20
	"Vermont"	"50"	"2001"	"2001"	"Male"	"M"	30
	"Vermont"	"50"	"2002"	"2002"	"Female"	"F"	17
	"Vermont"	"50"	"2002"	"2002"	"Male"	"M"	28
	"Vermont"	"50"	"2003"	"2003"	"Female"	"F"	16
	"Vermont"	"50"	"2003"	"2003"	"Male"	"M"	23
	"Vermont"	"50"	"2004"	"2004"	"Male"	"M"	27
	"Vermont"	"50"	"2005"	"2005"	"Female"	"F"	27
	"Vermont"	"50"	"2005"	"2005"	"Male"	"M"	29
	"Vermont"	"50"	"2006"	"2006"	"Female"	"F"	35
	"Vermont"	"50"	"2006"	"2006"	"Male"	"M"	22
	"Vermont"	"50"	"2007"	"2007"	"Female"	"F"	28
	"Vermont"	"50"	"2007"	"2007"	"Male"	"M"	31
	"Vermont"	"50"	"2008"	"2008"	"Female"	"F"	20
	"Vermont"	"50"	"2008"	"2008"	"Male"	"M"	31
	"Vermont"	"50"	"2009"	"2009"	"Female"	"F"	34
	"Vermont"	"50"	"2009"	"2009"	"Male"	"M"	32
	"Vermont"	"50"	"2010"	"2010"	"Female"	"F"	16
	"Vermont"	"50"	"2010"	"2010"	"Male"	"M"	41
	"Vermont"	"50"	"2011"	"2011"	"Female"	"F"	21
	"Vermont"	"50"	"2011"	"2011"	"Male"	"M"	37
	"Vermont"	"50"	"2012"	"2012"	"Female"	"F"	21
	"Vermont"	"50"	"2012"	"2012"	"Male"	"M"	24
	"Vermont"	"50"	"2013"	"2013"	"Female"	"F"	20
	"Vermont"	"50"	"2013"	"2013"	"Male"	"M"	30
	"Vermont"	"50"	"2014"	"2014"	"Female"	"F"	28
	"Vermont"	"50"	"2014"	"2014"	"Male"	"M"	27
	"Vermont"	"50"	"2015"	"2015"	"Female"	"F"	19
	"Vermont"	"50"	"2015"	"2015"	"Male"	"M"	22
	"Vermont"	"50"	"2016"	"2016"	"Female"	"F"	23
	"Vermont"	"50"	"2016"	"2016"	"Male"	"M"	23
	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	31
	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	40
	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	17
	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	33
	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	23
	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	33
	"Vermont"	"50"	"2020"	"2020"	"Female"	"F"	26
	"Vermont"	"50"	"2020"	"2020"	"Male"	"M"	31
	"Vermont"	"50"	"2021"	"2021"	"Female"	"F"	27
	"Vermont"	"50"	"2021"	"2021"	"Male"	"M"	31
	"Virginia"	"51"	"1999"	"1999"	"Female"	"F"	191
	"Virginia"	"51"	"1999"	"1999"	"Male"	"M"	255
	"Virginia"	"51"	"2000"	"2000"	"Female"	"F"	178
